Year,District,Season,Sown_Extent,Harvested_Extent,Waterfed_Major,Waterfed_Minor,Rainfed,Yield_Extent
1999,ANURADHAPURA,Yala,19470.0,18764.0,4290.0,3777.0,3005.414551607445,4126.0
1999,POLONNARUWA,Yala,46144.0,45813.0,4367.0,4352.0,3005.414551607445,4365.0
1999,BADULLA,Yala,9820.0,9471.0,3744.0,3616.0,3005.414551607445,3707.0
1999,MONARAGALA,Yala,5300.0,5100.0,4232.0,3747.0,3005.414551607445,3988.0
1999,RATNAPURA,Yala,12635.0,12005.0,2894.0,3077.0,3503.0,2893.0
1999,KEGALLE,Yala,8884.0,8370.0,3866.2728350515463,3370.0,3195.0,3233.0
1999,UDAWALAWE,Yala,7657.0,7625.0,4760.0,3388.6953165208442,3005.414551607445,4760.0
1999,MAHAWELI  'H',Yala,8683.0,8683.0,4138.0,3388.6953165208442,3005.414551607445,4138.0
2000,COLOMBO,Yala,1080.0,1076.0,2475.0,2915.0,2691.0,2733.0
2000,GAMPAHA,Yala,1931.0,1904.0,3341.0,2421.0,2745.0,2770.0
2000,KALUTARA,Yala,12817.0,12807.0,2375.0,2802.0,2645.0,2661.0
2000,KANDY,Yala,8395.0,8340.0,4447.0,3009.0,2586.0,3492.0
2000,MATALE,Yala,6335.0,6119.0,4121.0,3287.0,2167.0,3627.0
2000,NUWARA ELIYA,Yala,2284.0,2112.0,3819.0,2981.0,3005.414551607445,3164.0
2000,GALLE,Yala,12648.0,11384.0,3866.2728350515463,3430.0,2618.0,2623.0
2000,MATARA,Yala,16416.0,16376.0,3987.0,3614.0,3513.0,3639.0
2000,HAMBANTOTA,Yala,21286.0,20109.0,4207.0,3827.0,2593.0,4092.0
2000,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2000,MANNAR,Yala,848.0,796.0,2681.0,2269.0,3005.414551607445,2681.0
2000,VAVUNIYA,Yala,918.0,853.0,3609.0,3747.0,3005.414551607445,3686.0
2000,MULLATIVU,Yala,1619.0,1515.0,2990.0,2475.0,3005.414551607445,2939.0
2000,KILINOCHCHI,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2000,BATTICALOA,Yala,15408.0,15408.0,3621.0,2837.0,3036.0,3544.0
2000,AMPARA,Yala,54569.0,54521.0,4676.0,4095.0,3005.414551607445,4666.0
2000,TRINCOMALEE,Yala,12965.0,12908.0,3846.0,3495.0,3005.414551607445,3832.0
2000,KURUNEGALA,Yala,34177.0,17738.0,3682.0,3132.0,2340.0,3142.0
2000,PUTTALAM,Yala,6238.0,5820.0,3837.0,3316.0,2977.0,3666.0
2000,ANURADHAPURA,Yala,21213.0,19827.0,4273.0,4180.0,3005.414551607445,4248.0
2000,POLONNARUWA,Yala,47825.0,47608.0,4564.0,4377.0,3005.414551607445,4560.0
2000,BADULLA,Yala,10978.0,10258.0,3819.0,2981.0,3005.414551607445,4571.0
2000,MONARAGALA,Yala,5741.0,5622.0,4231.0,3196.0,2733.0,3852.0
2000,RATNAPURA,Yala,12229.0,12171.0,4488.0,2992.0,2572.0,3092.0
2000,KEGALLE,Yala,5534.0,5403.0,3866.2728350515463,3014.0,2794.0,2843.0
2000,UDAWALAWE,Yala,8804.0,8804.0,4821.0,3388.6953165208442,3005.414551607445,4821.0
2000,MAHAWELI  'H',Yala,6490.0,6490.0,3804.0,3388.6953165208442,3005.414551607445,3804.0
2001,COLOMBO,Yala,954.0,954.0,3516.0,2812.0,2626.0,2698.0
2001,GAMPAHA,Yala,1356.0,1347.0,3925.0,2692.0,2544.0,2810.0
2001,KALUTARA,Yala,13034.0,13022.0,2576.0,2784.0,2730.0,2734.0
2001,KANDY,Yala,10075.0,10066.0,4820.0,3081.0,3248.0,3794.0
2001,MATALE,Yala,6273.0,6173.0,4382.0,2924.0,2702.0,3650.0
2001,NUWARA ELIYA,Yala,2251.0,2251.0,4192.0,3678.0,1945.0,3786.0
2001,GALLE,Yala,6530.0,6511.0,3866.2728350515463,1896.0,2621.0,2617.0
2001,MATARA,Yala,14658.0,14658.0,3599.0,3411.0,3206.0,3341.0
2001,HAMBANTOTA,Yala,9645.0,9279.0,4818.0,3862.0,2652.0,4589.0
2001,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2001,MANNAR,Yala,848.0,806.0,2681.0,2269.0,3005.414551607445,2649.0
2001,VAVUNIYA,Yala,1169.0,1169.0,2784.0,2681.0,3005.414551607445,2743.0
2001,MULLATIVU,Yala,1619.0,1534.0,2990.0,2475.0,3005.414551607445,2888.0
2001,KILINOCHCHI,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2001,BATTICALOA,Yala,16111.0,14377.0,3082.0,2404.0,3512.0,3036.0
2001,AMPARA,Yala,53307.0,52656.0,4918.0,4378.0,3005.414551607445,4908.0
2001,TRINCOMALEE,Yala,12659.0,12616.0,4383.0,4383.0,3005.414551607445,4383.0
2001,KURUNEGALA,Yala,46187.0,26568.0,4128.0,2660.0,2143.0,3101.0
2001,PUTTALAM,Yala,7602.0,6831.0,3665.0,2974.0,3372.0,3423.0
2001,ANURADHAPURA,Yala,17507.0,17475.0,4582.0,4045.0,3005.414551607445,4409.0
2001,POLONNARUWA,Yala,47969.0,47909.0,4907.0,3845.0,3005.414551607445,4873.0
2001,BADULLA,Yala,10432.0,10355.0,4885.0,3952.0,2524.0,4629.0
2001,MONARAGALA,Yala,3297.0,2533.0,4620.0,3541.0,3000.0,4120.0
2001,RATNAPURA,Yala,11280.0,11054.0,3919.0,3386.0,2555.0,3237.0
2001,KEGALLE,Yala,6286.0,5917.0,3866.2728350515463,3233.0,3079.0,3113.0
2001,UDAWALAWE,Yala,8638.0,8638.0,5108.0,3388.6953165208442,3005.414551607445,5108.0
2001,MAHAWELI  'H',Yala,9586.0,9547.0,4747.0,3388.6953165208442,3005.414551607445,4747.0
2002,COLOMBO,Yala,2070.0,1966.0,3477.0,2216.0,2517.0,2464.0
2002,GAMPAHA,Yala,1727.0,1640.0,3126.0,2428.0,2846.0,2817.0
2002,KALUTARA,Yala,13155.0,12497.0,2749.0,2246.0,2526.0,2495.0
2002,KANDY,Yala,10506.0,9981.0,4927.0,2554.0,2604.0,3449.0
2002,MATALE,Yala,6465.0,6142.0,3789.0,3328.0,2650.0,3511.0
2002,NUWARA ELIYA,Yala,2152.0,2045.0,3684.0,3498.0,3533.0,3540.0
2002,GALLE,Yala,12316.0,11700.0,3866.2728350515463,2687.0,2606.0,2607.0
2002,MATARA,Yala,13695.0,13010.0,3186.0,2908.0,2898.0,2962.0
2002,HAMBANTOTA,Yala,12525.0,11899.0,4399.0,4436.0,2725.0,4343.0
2002,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2002,MANNAR,Yala,1146.0,1098.0,2733.0,2269.0,3005.414551607445,2710.0
2002,VAVUNIYA,Yala,703.0,657.0,2939.0,2733.0,3005.414551607445,2840.0
2002,MULLATIVU,Yala,3006.0,2973.0,2990.0,2990.0,3005.414551607445,2990.0
2002,KILINOCHCHI,Yala,4813.0,4738.0,2578.0,2320.0,3005.414551607445,2577.0
2002,BATTICALOA,Yala,16183.0,15374.0,3342.0,2740.0,2924.0,3282.0
2002,AMPARA,Yala,54697.0,51962.0,4518.0,4269.0,3005.414551607445,4512.0
2002,TRINCOMALEE,Yala,10706.0,10171.0,4295.0,3002.0,3005.414551607445,4238.0
2002,KURUNEGALA,Yala,58947.0,51574.0,3805.0,3216.0,2867.0,3207.0
2002,PUTTALAM,Yala,10602.0,10071.0,3691.0,2748.0,2365.0,3225.0
2002,ANURADHAPURA,Yala,12347.0,11730.0,4339.0,3725.0,3005.414551607445,4190.0
2002,POLONNARUWA,Yala,45599.0,43319.0,4540.0,4089.0,3005.414551607445,4528.0
2002,BADULLA,Yala,10324.0,9807.0,4488.0,3213.0,3005.414551607445,4122.0
2002,MONARAGALA,Yala,4658.0,4426.0,3637.0,3012.0,3005.414551607445,3406.0
2002,RATNAPURA,Yala,11645.0,11063.0,3878.0,2989.0,2682.0,3036.0
2002,KEGALLE,Yala,7603.0,7223.0,3866.2728350515463,2965.0,2960.0,2961.0
2002,UDAWALAWE,Yala,8759.0,8321.0,4902.0,3388.6953165208442,3005.414551607445,4902.0
2002,MAHAWELI  'H',Yala,5775.0,5486.0,4606.0,3388.6953165208442,3005.414551607445,4606.0
2003,COLOMBO,Yala,1792.0,1649.0,3777.0,2227.0,2379.0,2318.0
2003,GAMPAHA,Yala,4770.0,4388.0,3252.0,2291.0,2320.0,2459.0
2003,KALUTARA,Yala,11701.0,10766.0,2330.0,2749.0,2310.0,2364.0
2003,KANDY,Yala,10336.0,9651.0,4163.0,3036.0,2726.0,3577.0
2003,MATALE,Yala,6999.0,6439.0,3712.0,3653.0,3479.0,3668.0
2003,NUWARA ELIYA,Yala,1900.0,1749.0,3590.0,3251.0,2836.0,3318.0
2003,GALLE,Yala,11511.0,10590.0,3866.2728350515463,2101.0,2608.0,2604.0
2003,MATARA,Yala,14562.0,13396.0,3207.0,2857.0,2646.0,2818.0
2003,HAMBANTOTA,Yala,20076.0,18470.0,3916.0,3302.0,2329.0,3802.0
2003,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2003,MANNAR,Yala,551.0,506.0,2733.0,2269.0,3005.414551607445,2674.0
2003,VAVUNIYA,Yala,843.0,776.0,3602.0,3675.0,3005.414551607445,3624.0
2003,MULLATIVU,Yala,1862.0,1714.0,4151.0,3071.0,2886.0,3791.0
2003,KILINOCHCHI,Yala,3450.0,3174.0,3351.0,3351.0,3005.414551607445,3351.0
2003,BATTICALOA,Yala,20477.0,18839.0,3291.0,3602.0,3747.0,3321.0
2003,AMPARA,Yala,56292.0,51788.0,4500.0,4036.0,3005.414551607445,4491.0
2003,TRINCOMALEE,Yala,13957.0,12841.0,4176.0,4125.0,3005.414551607445,4168.0
2003,KURUNEGALA,Yala,58437.0,53761.0,3610.0,3058.0,3081.0,3162.0
2003,PUTTALAM,Yala,11693.0,10757.0,3472.0,2997.0,2890.0,3268.0
2003,ANURADHAPURA,Yala,23570.0,21684.0,3967.0,3715.0,3005.414551607445,3891.0
2003,POLONNARUWA,Yala,50627.0,46577.0,4504.0,3661.0,3005.414551607445,4474.0
2003,BADULLA,Yala,11979.0,11020.0,4489.0,3459.0,3005.414551607445,4256.0
2003,MONARAGALA,Yala,6758.0,6219.0,3964.0,3243.0,3005.414551607445,3698.0
2003,RATNAPURA,Yala,11436.0,10521.0,3821.0,2536.0,2005.0,2610.0
2003,KEGALLE,Yala,8523.0,7841.0,3866.2728350515463,2898.0,3093.0,3045.0
2003,UDAWALAWE,Yala,8560.0,8474.0,4877.0,3388.6953165208442,3005.414551607445,4877.0
2003,MAHAWELI  'H',Yala,8371.0,8288.0,4393.0,3388.6953165208442,3005.414551607445,4393.0
2004,COLOMBO,Yala,1070.0,1057.0,3323.0,2532.0,2549.0,2562.0
2004,GAMPAHA,Yala,1789.0,1784.0,3061.0,3055.0,2650.0,2825.0
2004,KALUTARA,Yala,9169.0,9140.0,2942.0,2366.0,2300.0,2312.0
2004,KANDY,Yala,8336.0,8022.0,4692.0,3622.0,2854.0,3962.0
2004,MATALE,Yala,4397.0,4074.0,4630.0,3626.0,2523.0,4021.0
2004,NUWARA ELIYA,Yala,1964.0,1964.0,4138.0,3486.0,2861.0,3630.0
2004,GALLE,Yala,7693.0,7507.0,3866.2728350515463,3159.0,3159.0,3159.0
2004,MATARA,Yala,13921.0,13906.0,4188.0,3716.0,3390.0,3652.0
2004,HAMBANTOTA,Yala,13485.0,13383.0,5111.0,3852.0,2993.0,4780.0
2004,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2004,MANNAR,Yala,221.0,199.0,3866.2728350515463,3388.6953165208442,2836.0,2836.0
2004,VAVUNIYA,Yala,106.0,102.0,4431.0,4554.0,3005.414551607445,4454.0
2004,MULLATIVU,Yala,491.0,486.0,4495.0,3162.0,3162.0,4215.0
2004,KILINOCHCHI,Yala,4265.0,4264.0,4435.0,4657.0,3005.414551607445,4436.0
2004,BATTICALOA,Yala,16808.0,16375.0,3502.0,3443.0,4052.0,3501.0
2004,AMPARA,Yala,55755.0,55739.0,4776.0,4622.0,4622.0,4771.0
2004,TRINCOMALEE,Yala,7795.0,7342.0,4267.0,4345.0,3005.414551607445,4268.0
2004,KURUNEGALA,Yala,22167.0,19182.0,3891.0,3469.0,3728.0,3661.0
2004,PUTTALAM,Yala,2816.0,2500.0,3290.0,3186.0,3428.0,3247.0
2004,ANURADHAPURA,Yala,3087.0,2996.0,4459.0,3383.0,3383.0,4117.0
2004,POLONNARUWA,Yala,38634.0,37840.0,5002.0,4500.0,3005.414551607445,4988.0
2004,BADULLA,Yala,10643.0,10643.0,5084.0,3451.0,3451.0,4619.0
2004,MONARAGALA,Yala,5059.0,4922.0,4012.0,3158.0,3158.0,3676.0
2004,RATNAPURA,Yala,9562.0,9514.0,4935.0,3482.0,2689.0,3550.0
2004,KEGALLE,Yala,6579.0,6037.0,3866.2728350515463,3496.0,3518.0,3513.0
2004,UDAWALAWE,Yala,8606.0,8606.0,5383.0,3388.6953165208442,3005.414551607445,5383.0
2004,MAHAWELI  'H',Yala,3462.0,3280.0,4286.0,3388.6953165208442,3005.414551607445,4286.0
2005,COLOMBO,Yala,2263.0,2257.0,2138.0,2252.0,2506.0,2431.0
2005,GAMPAHA,Yala,3487.0,3408.0,3369.0,3261.0,2441.0,2741.0
2005,KALUTARA,Yala,11479.0,11446.0,2437.0,2444.0,2316.0,2335.0
2005,KANDY,Yala,8852.0,8774.0,4657.0,2494.0,2691.0,3489.0
2005,MATALE,Yala,5368.0,5276.0,3257.0,3275.0,2519.0,3205.0
2005,NUWARA ELIYA,Yala,1932.0,1893.0,2962.0,2881.0,3812.0,2917.0
2005,GALLE,Yala,9414.0,9336.0,3866.2728350515463,3499.0,2783.0,2788.0
2005,MATARA,Yala,14115.0,14103.0,4060.0,3295.0,2794.0,3219.0
2005,HAMBANTOTA,Yala,16633.0,16492.0,4357.0,3449.0,2916.0,4166.0
2005,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2005,MANNAR,Yala,1093.0,1071.0,4141.0,3815.0,3005.414551607445,4101.0
2005,VAVUNIYA,Yala,1332.0,1330.0,3873.0,3981.0,3981.0,3931.0
2005,MULLATIVU,Yala,2519.0,2442.0,3780.0,4037.0,3316.0,3792.0
2005,KILINOCHCHI,Yala,5389.0,4724.0,3599.0,3350.0,3005.414551607445,3597.0
2005,BATTICALOA,Yala,16719.0,16707.0,3418.0,3854.0,3005.414551607445,3451.0
2005,AMPARA,Yala,56324.0,56322.0,4775.0,4452.0,4452.0,4766.0
2005,TRINCOMALEE,Yala,16321.0,15095.0,4447.0,4615.0,3005.414551607445,4464.0
2005,KURUNEGALA,Yala,44961.0,36773.0,3867.0,2763.0,2532.0,2955.0
2005,PUTTALAM,Yala,5927.0,5634.0,3869.0,3065.0,2998.0,3405.0
2005,ANURADHAPURA,Yala,24294.0,24261.0,4316.0,4018.0,3331.0,4228.0
2005,POLONNARUWA,Yala,49865.0,49829.0,4778.0,4315.0,3005.414551607445,4761.0
2005,BADULLA,Yala,11394.0,11394.0,4551.0,3457.0,3457.0,4251.0
2005,MONARAGALA,Yala,6114.0,6082.0,3951.0,3377.0,2988.0,3711.0
2005,RATNAPURA,Yala,10375.0,10316.0,3961.0,2928.0,2621.0,3026.0
2005,KEGALLE,Yala,7774.0,7750.0,3866.2728350515463,3127.0,3062.0,3078.0
2005,UDAWALAWE,Yala,9190.0,9190.0,5166.0,3388.6953165208442,3005.414551607445,5166.0
2005,MAHAWELI  'H',Yala,13479.0,13466.0,4843.0,3388.6953165208442,3005.414551607445,4843.0
2006,COLOMBO,Yala,480.0,456.0,2702.0,2702.0,2502.0,2537.0
2006,GAMPAHA,Yala,1158.0,1102.0,2839.0,2818.0,2526.0,2659.0
2006,KALUTARA,Yala,9759.0,9385.0,2910.0,2857.0,2665.0,2693.0
2006,KANDY,Yala,8067.0,7893.0,4627.0,3215.0,3222.0,3895.0
2006,MATALE,Yala,7268.0,7268.0,3925.0,3228.0,3224.0,3587.0
2006,NUWARA ELIYA,Yala,1923.0,1883.0,3229.0,3069.0,3774.0,3120.0
2006,GALLE,Yala,4912.0,4895.0,3866.2728350515463,4205.0,2720.0,2728.0
2006,MATARA,Yala,11443.0,11415.0,3702.0,3324.0,3556.0,3550.0
2006,HAMBANTOTA,Yala,16448.0,16406.0,4693.0,3615.0,2962.0,4470.0
2006,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2006,MANNAR,Yala,48.0,48.0,4100.0,3777.0,3005.414551607445,4067.0
2006,VAVUNIYA,Yala,721.0,710.0,4526.0,4367.0,3005.414551607445,4432.0
2006,MULLATIVU,Yala,2755.0,2617.0,3742.0,3997.0,3283.0,3650.0
2006,KILINOCHCHI,Yala,5235.0,4488.0,3563.0,3317.0,3005.414551607445,3561.0
2006,BATTICALOA,Yala,15498.0,15226.0,3650.0,3623.0,3623.0,3649.0
2006,AMPARA,Yala,55036.0,55021.0,4901.0,4212.0,4624.0,4884.0
2006,TRINCOMALEE,Yala,11027.0,10330.0,4484.0,3573.0,3005.414551607445,4415.0
2006,KURUNEGALA,Yala,35093.0,33338.0,4291.0,3527.0,3058.0,3653.0
2006,PUTTALAM,Yala,6781.0,6574.0,4257.0,3121.0,2790.0,3647.0
2006,ANURADHAPURA,Yala,21201.0,21072.0,4704.0,4165.0,4071.0,4560.0
2006,POLONNARUWA,Yala,48501.0,48501.0,4909.0,4628.0,3005.414551607445,4899.0
2006,BADULLA,Yala,11337.0,11298.0,4591.0,3855.0,3949.0,4388.0
2006,MONARAGALA,Yala,6579.0,6579.0,4383.0,3542.0,3516.0,4055.0
2006,RATNAPURA,Yala,9520.0,9482.0,4267.0,3361.0,2690.0,3368.0
2006,KEGALLE,Yala,5471.0,5468.0,3866.2728350515463,3340.0,3055.0,3130.0
2006,UDAWALAWE,Yala,9484.0,9294.0,5424.0,3388.6953165208442,3005.414551607445,5424.0
2006,MAHAWELI  'H',Yala,13451.0,13451.0,4717.0,3388.6953165208442,3005.414551607445,4717.0
2007,COLOMBO,Yala,879.0,878.0,3250.0,3250.0,3377.0,3346.0
2007,GAMPAHA,Yala,2407.0,2395.0,3297.0,2714.0,3800.0,3656.0
2007,KALUTARA,Yala,7135.0,7114.0,2838.0,3446.0,2990.0,3060.0
2007,KANDY,Yala,8157.0,8054.0,4725.0,2993.0,3407.0,3903.0
2007,MATALE,Yala,5585.0,5526.0,4661.0,3699.0,2635.0,4086.0
2007,NUWARA ELIYA,Yala,2072.0,2066.0,3582.0,3737.0,3737.0,3703.0
2007,GALLE,Yala,5871.0,5840.0,3866.2728350515463,3169.0,3263.0,3262.0
2007,MATARA,Yala,13345.0,13118.0,4104.0,3804.0,3493.0,3712.0
2007,HAMBANTOTA,Yala,20923.0,20771.0,5038.0,4770.0,3261.0,4940.0
2007,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2007,MANNAR,Yala,843.0,835.0,4251.0,3234.0,3005.414551607445,4224.0
2007,VAVUNIYA,Yala,586.0,585.0,4505.0,4312.0,3005.414551607445,4446.0
2007,MULLATIVU,Yala,1862.0,1839.0,3883.0,3125.0,3641.0,3765.0
2007,KILINOCHCHI,Yala,3561.0,3526.0,3542.0,2538.0,3005.414551607445,3507.0
2007,BATTICALOA,Yala,2705.0,2141.0,3680.0,3680.0,3680.0,3680.0
2007,AMPARA,Yala,53787.0,53633.0,5025.0,3841.0,3005.414551607445,4993.0
2007,TRINCOMALEE,Yala,10368.0,10368.0,4386.0,4156.0,3005.414551607445,4376.0
2007,KURUNEGALA,Yala,28729.0,22780.0,4704.0,3024.0,3340.0,3755.0
2007,PUTTALAM,Yala,5320.0,5215.0,4403.0,3811.0,3247.0,4145.0
2007,ANURADHAPURA,Yala,14635.0,14623.0,4953.0,4301.0,4301.0,4804.0
2007,POLONNARUWA,Yala,49558.0,49540.0,5065.0,4817.0,3005.414551607445,5057.0
2007,BADULLA,Yala,10705.0,10705.0,4939.0,3874.0,3874.0,4639.0
2007,MONARAGALA,Yala,8926.0,8923.0,4534.0,4166.0,4166.0,4377.0
2007,RATNAPURA,Yala,7437.0,7320.0,5059.0,3760.0,3203.0,3970.0
2007,KEGALLE,Yala,5159.0,5049.0,3866.2728350515463,3210.0,3317.0,3291.0
2007,UDAWALAWE,Yala,9381.0,9381.0,5641.0,3388.6953165208442,3005.414551607445,5641.0
2007,MAHAWELI  'H',Yala,11440.0,11440.0,5136.0,3388.6953165208442,3005.414551607445,5136.0
2008,COLOMBO,Yala,3832.0,3809.0,2959.0,2777.0,3282.0,3172.0
2008,GAMPAHA,Yala,7501.0,7470.0,3182.0,3262.0,3255.0,3243.0
2008,KALUTARA,Yala,12368.0,10849.0,3332.0,2976.0,2695.0,2743.0
2008,KANDY,Yala,11629.0,11617.0,4722.0,3125.0,3799.0,3895.0
2008,MATALE,Yala,11960.0,11874.0,4346.0,3513.0,2629.0,3784.0
